UMAP1,UMAP2
9.80476,5.406659
9.809843,5.545392
9.50732,5.3572598
9.537083,5.3941383
9.672205,5.4675646
9.852578,5.4295683
9.890178,5.3940825
9.76524,5.3271236
9.814806,5.5348477
9.563959,5.372834
9.692504,5.26147
9.549188,5.3417454
9.464264,5.3525496
12.984281,6.632404
12.981929,6.6418543
12.998847,6.6103497
12.984781,6.633435
15.093037,6.726189
14.895263,6.131334
15.57899,6.8193083
14.599649,5.952587
15.827339,6.8837276
15.383349,6.5753827
15.704934,6.7307057
15.694961,6.818131
12.707194,4.467359
9.442559,5.3089356
9.462404,5.260538
