TSNE1,TSNE2
-65.73558,-378.6805
-205.86266,169.10133
-121.10793,171.9993
-243.12115,127.58881
8.862883,238.67503
29.461447,290.92783
-139.50859,15.697069
-276.3307,15.471194
-218.8534,-4.589721
85.22029,76.011826
129.368,5.895816
-18.939507,115.67126
192.48589,259.0301
-111.6554,272.27902
258.62238,177.63986
352.8167,28.040161
303.19138,0.4176189
315.14047,89.75076
105.2542,136.88243
-2.2608776,-256.82507
110.72413,-256.90088
70.22658,-211.66124
20.256014,-333.4148
78.3595,-345.54407
