UMAP1,UMAP2
8.502988,3.5598445
7.9559913,1.7296695
8.302229,2.2537568
8.535515,1.6052674
7.422591,1.2852651
8.029997,1.221181
7.696074,2.3407204
8.035568,0.059242073
8.683436,0.08151859
7.4864902,0.23032402
6.998564,0.13768576
8.506554,1.0334162
6.9610653,1.2489165
8.46568,2.8320632
7.943131,3.5416532
8.549337,4.198686
8.778216,3.754446
8.138761,4.043183
7.5240192,0.6625427
8.7022295,-1.2616565
8.460862,-0.8524698
8.1011095,-1.0742203
8.4764805,-0.4878313
8.970034,-0.685798
