id,1a52.pdb,1ere.pdb,1err.pdb,1g50.pdb,1gwq.pdb,1gwr.pdb,1hcp.pdb,1hcq.pdb,1l2i.pdb,1pcg.pdb,1qkt.pdb,1qku.pdb,1r5k.pdb,1sj0.pdb,1uom.pdb,1x7e.pdb,1x7r.pdb,1xp1.pdb,1xp6.pdb,1xp9.pdb,1xpc.pdb,1xqc.pdb,1yim.pdb,1yin.pdb,1zky.pdb,2ayr.pdb,2b1v.pdb,2b1z.pdb,2b23.pdb,2bj4.pdb,2fai.pdb,2g44.pdb,2g5o.pdb,2i0j.pdb,2iog.pdb,2iok.pdb,2jf9.pdb,2jfa.pdb,2llo.pdb,2llq.pdb,2ocf.pdb,2ouz.pdb,2p15.pdb,2pog.pdb,2q6j.pdb,2q70.pdb,2qa6.pdb,2qa8.pdb,2qab.pdb,2qe4.pdb,2qgt.pdb,2qgw.pdb,2qh6.pdb,2qr9.pdb,2qse.pdb,2qxm.pdb,2qxs.pdb,2qzo.pdb,2r6w.pdb,2r6y.pdb,2yat.pdb,2yja.pdb,3cbm.pdb,3cbo.pdb,3cbp.pdb,3dt3.pdb,3erd.pdb,3ert.pdb,3hlv.pdb,3hm1.pdb,3l03.pdb,3os8.pdb,3os9.pdb,3osa.pdb,3q95.pdb,3uu7.pdb,3uua.pdb,3uuc.pdb,3uud.pdb,4aa6.pdb,4dma.pdb,4iu7.pdb,4iui.pdb,4iv2.pdb,4iv4.pdb,4ivw.pdb,4ivy.pdb,4iw6.pdb,4iw8.pdb,4iwc.pdb,4iwf.pdb,4jc3.pdb,4jdd.pdb,4mg6.pdb,4mg7.pdb,4mg8.pdb,4mg9.pdb,4mga.pdb,4mgb.pdb,4mgc.pdb,4mgd.pdb,4o6f.pdb,4pp6.pdb,4ppp.pdb,4pps.pdb,4pxm.pdb,4q13.pdb,4q50.pdb,4tuz.pdb,4tv1.pdb,4xi3.pdb,4zn7.pdb,4zn9.pdb,4znh.pdb,4zns.pdb,4znt.pdb,4znu.pdb,4znv.pdb,4znw.pdb,5aau.pdb,5aav.pdb,5acc.pdb,5ak2.pdb,5di7.pdb,5did.pdb,5die.pdb,5dig.pdb,5dk9.pdb,5dkb.pdb,5dke.pdb,5dkg.pdb,5dks.pdb,5dl4.pdb,5dlr.pdb,5dmc.pdb,5dmf.pdb,5dp0.pdb,5drj.pdb,5drm.pdb,5dtv.pdb,5du5.pdb,5due.pdb,5dug.pdb,5duh.pdb,5dvs.pdb,5dvv.pdb,5dwe.pdb,5dwg.pdb,5dwi.pdb,5dwj.pdb,5dx3.pdb,5dxb.pdb,5dxe.pdb,5dxg.pdb,5dxk.pdb,5dxm.pdb,5dxp.pdb,5dxq.pdb,5dxr.pdb,5dy8.pdb,5dyb.pdb,5dyd.pdb,5dz0.pdb,5dz1.pdb,5dz3.pdb,5dzh.pdb,5dzi.pdb,5e0w.pdb,5e0x.pdb,5e14.pdb,5e15.pdb,5e19.pdb,5e1c.pdb,5egv.pdb,5ehj.pdb,5ei1.pdb,5eit.pdb,5fqp.pdb,5fqr.pdb,5fqs.pdb,5fqt.pdb,5fqv.pdb,5gs4.pdb,5gtr.pdb,5hyr.pdb,5jmm.pdb,5kcc.pdb,5kcd.pdb,5kce.pdb,5kcf.pdb,5kct.pdb,5kcu.pdb,5kcw.pdb,5kd9.pdb,5kr9.pdb,5kra.pdb,5krc.pdb,5krf.pdb,5krh.pdb,5kri.pdb,5krj.pdb,5krk.pdb,5krl.pdb,5krm.pdb,5kro.pdb,5n10.pdb,5t0x.pdb,5t1z.pdb,5t92.pdb,5t97.pdb,5tld.pdb,5tlf.pdb,5tlg.pdb,5tll.pdb,5tlm.pdb,5tlo.pdb,5tlp.pdb,5tlt.pdb,5tlu.pdb,5tlv.pdb,5tlx.pdb,5tly.pdb,5tm1.pdb,5tm2.pdb,5tm3.pdb,5tm4.pdb,5tm5.pdb,5tm6.pdb,5tm7.pdb,5tm8.pdb,5tm9.pdb,5tml.pdb,5tmm.pdb,5tmo.pdb,5tmq.pdb,5tmr.pdb,5tms.pdb,5tmt.pdb,5tmu.pdb,5tmv.pdb,5tmw.pdb,5tmz.pdb,5tn1.pdb,5tn3.pdb,5tn4.pdb,5tn5.pdb,5tn6.pdb,5tn7.pdb,5tn8.pdb,5tn9.pdb,5tnb.pdb,5u2b.pdb,5u2d.pdb,5ufw.pdb,5ufx.pdb,5w9c.pdb,5w9d.pdb,5wgd.pdb,5wgq.pdb,6b0f.pdb,6c42.pdb,6cbz.pdb,6chw.pdb,6chz.pdb,6czn.pdb,6d0f.pdb,6df6.pdb,6dfn.pdb,6hhp.pdb,6hkb.pdb,6hkf.pdb,6hmu.pdb,6iar.pdb,6owc.pdb,6pet.pdb,6pfm.pdb,6pit.pdb,6psj.pdb,6sbo.pdb,6sq0.pdb,6suo.pdb,6tjm.pdb,6tl3.pdb,6v87.pdb,6v8t.pdb,6vgh.pdb,6vjd.pdb,6vpf.pdb,6wok.pdb,6zoq.pdb,6zor.pdb,6zos.pdb,7b9m.pdb,7b9r.pdb,7b9t.pdb,7ba3.pdb,7ba5.pdb,7ba6.pdb,7ba7.pdb,7ba8.pdb,7ba9.pdb,7baa.pdb,7bab.pdb,7jhd.pdb,7kbs.pdb,7msa.pdb,7n9o.pdb,7ndo.pdb,7nel.pdb,7nfb.pdb,7nfw.pdb,7niz.pdb,7opw.pdb,7oq7.pdb,7oq8.pdb,7pwt.pdb,7pwz.pdb,7qvj.pdb,7qvl.pdb,7r62.pdb,7rke.pdb,7rnm.pdb,7rrx.pdb,7rry.pdb,7rrz.pdb,7rs0.pdb,7rs1.pdb,7rs2.pdb,7rs3.pdb,7rs4.pdb,7rs7.pdb,7rs8.pdb,7rs9.pdb,7sfo.pdb,7t2x.pdb,7te7.pdb,7uj7.pdb,7uj8.pdb,7ujc.pdb,7ujf.pdb,7ujm.pdb,7ujo.pdb,7ujw.pdb,7ujy.pdb,7wnv.pdb,7y8f.pdb,7y8g.pdb,7ymk.pdb,8afn.pdb,8ai0.pdb,8alr.pdb,8alt.pdb,8alv.pdb,8alw.pdb,8am7.pdb,8anf.pdb,8aoy.pdb,8aps.pdb,8aq1.pdb,8aqc.pdb,8aqe.pdb,8aqz.pdb,8ar4.pdb,8ar5.pdb,8arg.pdb,8aro.pdb,8arq.pdb,8arr.pdb,8arw.pdb,8arx.pdb,8ary.pdb,8arz.pdb,8as1.pdb,8at9.pdb,8atp.pdb,8au2.pdb,8aus.pdb,8auy.pdb,8av3.pdb,8av4.pdb,8av7.pdb,8av8.pdb,8awg.pdb,8axe.pdb,8axu.pdb,8aze.pdb,8b39.pdb,8bwj.pdb,8bwx.pdb,8bwz.pdb,8bx0.pdb,8bx3.pdb,8bx4.pdb,8bxi.pdb,8bxm.pdb,8bxn.pdb,8bxo.pdb,8bxq.pdb,8bxs.pdb,8by9.pdb,8byb.pdb,8byc.pdb,8byd.pdb,8bye.pdb,8byf.pdb,8byg.pdb,8byo.pdb,8byy.pdb,8byz.pdb,8bz0.pdb,8bz9.pdb,8bza.pdb,8bzb.pdb,8bzc.pdb,8bzd.pdb,8bze.pdb,8bzf.pdb,8bzg.pdb,8bzh.pdb,8bzt.pdb,8bzw.pdb,8c04.pdb,8c0k.pdb,8c0l.pdb,8c42.pdb,8c4f.pdb,8c4g.pdb,8du6.pdb,8du8.pdb,8du9.pdb,8dub.pdb,8duc.pdb,8dud.pdb,8dug.pdb,8duh.pdb,8dui.pdb,8duk.pdb,8dus.pdb,8dv5.pdb,8dv7.pdb,8dv8.pdb,8dvb.pdb,8ev1.pdb,8ev2.pdb,8w03.pdb,9bqe.pdb
8bza.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006585,0.016838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004753,0.008555,0.005703,0.005056,,,,,,,,,,0.049603,0.054271,,,,,,,,,,0.007874,0.005247,0.003106,0.003899,0.005935,0.006699,0.008596,0.003902,0.002927,0.004269,0.003937,,,,,,,,0.002107,0.023422,0.010732,0.011236,,0.038114,0.041794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005629,0.006616,0.003756,0.006554,0.014019,0.008419,0.011236,0.008491,0.010377,0.011374,0.011353,0.009363,0.007491,0.008459,0.008427,0.009355,0.003759,0.008419,0.009372,0.008523,0.005639,0.002820,0.004695,0.005623,0.007505,0.006567,0.008435,0.009372,0.008435,0.007498,0.003759,0.006560,0.001892,0.020076,0.006567,0.016760,0.007498,0.013072,0.007498,0.003781,0.005650,0.006610,0.002820,0.006554,0.004699,0.003756,0.001878,0.004726,0.005623,0.002814,0.004695,0.005623,0.004682,0.008419,0.005613,0.012138,0.006718,0.001894,0.003756,0.003756,0.002863,0.005747,0.007477,0.000000,0.005820,0.003839,0.014967,0.011385,0.009381,0.018709,0.017790,0.010290,0.006699,0.005747,0.006573,0.004695,0.010152,0.002838,0.005629,,,,,,,,,,,,,,,,,,,
8bzb.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009497,0.021678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004739,0.007583,0.006629,0.005040,,,,,,,,,,0.052894,0.063000,,,,,,,,,,0.011905,0.004251,0.004211,0.003941,0.005911,0.008637,0.006673,0.005769,0.004936,0.004343,0.005877,,,,,,,,0.006452,0.026721,0.019627,0.015448,,0.044088,0.046606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010309,0.008507,0.009381,0.010300,0.014045,0.010300,0.011257,0.010377,0.012264,0.010456,0.013258,0.010319,0.008443,0.007540,0.010309,0.010309,0.011257,0.010300,0.008459,0.014191,0.011268,0.008451,0.010319,0.009372,0.012184,0.009381,0.010319,0.008459,0.011257,0.009381,0.009390,0.010309,0.008499,0.021053,0.010319,0.016791,0.011246,0.015888,0.006579,0.005676,0.007540,0.006623,0.007519,0.007505,0.005650,0.004704,0.006629,0.007569,0.006573,0.005634,0.003766,0.004699,0.007498,0.007505,0.008427,0.011236,0.005825,0.008588,0.004704,0.004704,0.006737,0.005808,0.009653,0.005820,0.000000,0.001916,0.018868,0.010557,0.013245,0.020774,0.021719,0.013220,0.004776,0.003824,0.005698,0.005644,0.011259,0.006731,0.008596,,,,,,,,,,,,,,,,,,,
8bzc.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006579,0.020503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002796,0.007449,0.006512,0.002994,,,,,,,,,,0.052841,0.060576,,,,,,,,,,0.009737,0.002086,0.002086,0.003839,0.007722,0.006604,0.008419,0.005769,0.004803,0.004260,0.003850,,,,,,,,0.003185,0.027218,0.017476,0.015136,,0.044554,0.046012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009346,0.006560,0.006554,0.009337,0.013072,0.009337,0.010290,0.008419,0.010290,0.007590,0.010397,0.009355,0.005618,0.006579,0.009346,0.007484,0.008427,0.009337,0.005629,0.011331,0.008435,0.007491,0.009355,0.008411,0.009355,0.010280,0.009355,0.005629,0.008427,0.008419,0.008427,0.009346,0.006554,0.021926,0.009355,0.017658,0.010280,0.014911,0.005623,0.003752,0.005607,0.004690,0.004690,0.004682,0.002820,0.001878,0.003749,0.006604,0.005618,0.004682,0.002817,0.005618,0.004677,0.006548,0.005607,0.010271,0.004798,0.005666,0.001878,0.003752,0.004721,0.005831,0.009542,0.003839,0.001916,0.000000,0.017724,0.009488,0.012161,0.020542,0.020542,0.012138,0.004651,0.003724,0.004695,0.004690,0.011156,0.006648,0.007554,,,,,,,,,,,,,,,,,,,
8bzd.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018315,0.011927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014815,0.012071,0.012975,0.017699,,,,,,,,,,0.043137,0.051131,,,,,,,,,,0.017391,0.014508,0.014433,0.013487,0.013579,0.019681,0.018605,0.013410,0.014465,0.014784,0.014479,,,,,,,,0.015496,0.018962,0.022770,0.020875,,0.032417,0.035176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017336,0.016559,0.014625,0.013699,0.017352,0.013699,0.018265,0.020183,0.020202,0.021257,0.018450,0.015539,0.017336,0.020128,0.015525,0.017336,0.012821,0.015511,0.019178,0.019355,0.016468,0.011905,0.011905,0.014612,0.015539,0.014625,0.015539,0.017367,0.018265,0.016438,0.010999,0.013711,0.012891,0.023321,0.013724,0.021818,0.014625,0.019143,0.017352,0.015639,0.017415,0.012903,0.014639,0.018232,0.014652,0.015539,0.013711,0.012903,0.015525,0.012797,0.018265,0.015525,0.016408,0.018232,0.017304,0.018232,0.018692,0.013838,0.015539,0.015539,0.015770,0.015166,0.016775,0.014967,0.018868,0.017724,0.000000,0.012071,0.007353,0.009200,0.004613,0.010989,0.014925,0.015858,0.018282,0.016453,0.013972,0.013915,0.015668,,,,,,,,,,,,,,,,,,,
8bze.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010242,0.016682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008467,0.005660,0.008467,0.010902,,,,,,,,,,0.049505,0.056660,,,,,,,,,,0.013725,0.008359,0.008307,0.009690,0.011707,0.014151,0.014045,0.009634,0.010669,0.008520,0.009718,,,,,,,,0.008403,0.024218,0.020212,0.018000,,0.041257,0.044670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012963,0.010280,0.012048,0.011111,0.012975,0.007421,0.010214,0.012127,0.012138,0.011289,0.012184,0.007435,0.009276,0.012093,0.009276,0.009276,0.008364,0.009268,0.009294,0.014967,0.010223,0.009285,0.009285,0.010195,0.009285,0.012048,0.009285,0.007442,0.010214,0.010204,0.008364,0.009276,0.010271,0.020814,0.007435,0.015697,0.008357,0.012963,0.007435,0.009346,0.013023,0.004686,0.008364,0.010195,0.006518,0.009285,0.009276,0.008349,0.009276,0.008349,0.008364,0.009276,0.012026,0.012037,0.011101,0.012037,0.012241,0.009363,0.009285,0.009285,0.011299,0.011538,0.013233,0.011385,0.010557,0.009488,0.012071,0.000000,0.008372,0.019462,0.016713,0.010204,0.008531,0.009479,0.010223,0.010214,0.009045,0.010348,0.009363,,,,,,,,,,,,,,,,,,,
8bzf.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012856,0.011927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009285,0.006518,0.007435,0.011834,,,,,,,,,,0.045988,0.054956,,,,,,,,,,0.011628,0.010395,0.008273,0.009653,0.010690,0.014098,0.013060,0.009597,0.010628,0.009534,0.008712,,,,,,,,0.008290,0.019940,0.016175,0.015936,,0.035294,0.040120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011894,0.011070,0.009166,0.008242,0.013724,0.010064,0.012821,0.014719,0.014733,0.015755,0.012951,0.011905,0.011894,0.012856,0.010073,0.011894,0.007346,0.010064,0.013736,0.013863,0.011009,0.006428,0.006428,0.009158,0.010082,0.009166,0.010082,0.011916,0.012821,0.010989,0.005515,0.010073,0.009225,0.020542,0.008257,0.018215,0.009166,0.015525,0.011905,0.010148,0.013774,0.009234,0.010999,0.012797,0.009183,0.010082,0.010073,0.009234,0.011894,0.009158,0.012821,0.011894,0.012785,0.014612,0.013686,0.012797,0.014981,0.008326,0.010082,0.011905,0.012082,0.011396,0.013072,0.009381,0.013245,0.012161,0.007353,0.008372,0.000000,0.016499,0.011949,0.007339,0.011215,0.010290,0.012832,0.010999,0.010000,0.010223,0.012004,,,,,,,,,,,,,,,,,,,
8bzg.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023788,0.021043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021277,0.020389,0.021277,0.019685,,,,,,,,,,0.037438,0.048371,,,,,,,,,,0.023166,0.019689,0.019588,0.017341,0.019380,0.025281,0.023256,0.019139,0.018322,0.017970,0.019305,,,,,,,,0.020640,0.019000,0.028436,0.027778,,0.030542,0.034240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024590,0.024793,0.021898,0.020966,0.022810,0.020966,0.023723,0.022957,0.022978,0.023127,0.022140,0.017383,0.022789,0.023788,0.022789,0.020985,0.020110,0.022769,0.022831,0.024862,0.021938,0.019196,0.019196,0.020073,0.024613,0.021898,0.022810,0.021024,0.021918,0.021898,0.018298,0.020985,0.019319,0.028891,0.021005,0.027248,0.023701,0.024590,0.022810,0.018416,0.020183,0.019337,0.020110,0.021878,0.020128,0.019196,0.017367,0.018416,0.017367,0.016453,0.021918,0.019178,0.020055,0.023679,0.019143,0.025478,0.022430,0.021179,0.019196,0.019196,0.017642,0.018957,0.018657,0.018709,0.020774,0.020542,0.009200,0.019462,0.016499,0.000000,0.006464,0.014652,0.015888,0.018674,0.021938,0.018298,0.017964,0.017625,0.019355,,,,,,,,,,,,,,,,,,,
8bzh.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021082,0.016514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019444,0.016713,0.017609,0.020669,,,,,,,,,,0.038424,0.048371,,,,,,,,,,0.022222,0.017635,0.017544,0.016393,0.016505,0.022514,0.021415,0.016299,0.017375,0.016913,0.017391,,,,,,,,0.018614,0.016032,0.025641,0.022886,,0.029586,0.033266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018282,0.019337,0.017383,0.018265,0.018298,0.018265,0.019213,0.021140,0.021159,0.020389,0.019409,0.016484,0.020091,0.021082,0.020091,0.020091,0.015582,0.020073,0.021938,0.022140,0.017415,0.014665,0.016484,0.017367,0.020110,0.017383,0.016484,0.020128,0.019213,0.019196,0.013761,0.018282,0.015668,0.024299,0.018298,0.024568,0.019196,0.021898,0.020110,0.020239,0.020183,0.017512,0.017399,0.020985,0.017415,0.018298,0.016468,0.015683,0.018282,0.015554,0.021024,0.018282,0.019161,0.020985,0.020055,0.022789,0.021515,0.018450,0.018298,0.018298,0.018570,0.018027,0.019590,0.017790,0.021719,0.020542,0.004613,0.016713,0.011949,0.006464,0.000000,0.013749,0.017740,0.018674,0.021043,0.017399,0.016983,0.016713,0.018450,,,,,,,,,,,,,,,,,,,
8bzt.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014652,0.015539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111,0.012048,0.012951,0.011811,,,,,,,,,,0.043053,0.053922,,,,,,,,,,0.012560,0.011399,0.008256,0.008671,0.007767,0.013133,0.011184,0.008621,0.009643,0.009514,0.008696,,,,,,,,0.008282,0.019920,0.019924,0.019861,,0.035260,0.038114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013686,0.014706,0.010969,0.010046,0.013699,0.010046,0.014612,0.014692,0.016529,0.013889,0.012927,0.008242,0.011872,0.014652,0.011872,0.011872,0.009158,0.011861,0.011894,0.013838,0.012809,0.008242,0.010064,0.009141,0.013699,0.009149,0.013699,0.011894,0.012797,0.010969,0.009158,0.010055,0.009208,0.022367,0.011883,0.019982,0.012785,0.011872,0.011883,0.011960,0.010101,0.009217,0.009158,0.010959,0.009166,0.010064,0.008234,0.007380,0.010055,0.007319,0.012797,0.010055,0.010949,0.010959,0.010036,0.012774,0.011236,0.010148,0.010064,0.010064,0.008364,0.008539,0.010261,0.010290,0.013220,0.012138,0.010989,0.010204,0.007339,0.014652,0.013749,0.000000,0.007477,0.010271,0.012809,0.010979,0.009980,0.007428,0.010148,,,,,,,,,,,,,,,,,,,
8bzw.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011236,0.019553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006458,0.009225,0.008295,0.004946,,,,,,,,,,0.050797,0.061447,,,,,,,,,,0.010628,0.005165,0.003102,0.002876,0.006750,0.011278,0.009337,0.004803,0.003839,0.003191,0.004803,,,,,,,,0.007400,0.027163,0.019361,0.017103,,0.042532,0.043922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012116,0.009346,0.007477,0.006536,0.010271,0.004673,0.009346,0.009337,0.011204,0.008523,0.011321,0.004682,0.006542,0.009372,0.006542,0.006542,0.009346,0.006536,0.006554,0.010377,0.009355,0.006548,0.008411,0.005607,0.010271,0.009337,0.008411,0.006554,0.007484,0.005613,0.007484,0.008403,0.007477,0.021884,0.008411,0.018553,0.011194,0.012116,0.006548,0.008411,0.006530,0.005618,0.007484,0.007470,0.005623,0.004682,0.004677,0.005655,0.006542,0.003742,0.007484,0.004677,0.005602,0.009328,0.004669,0.011184,0.007656,0.008475,0.004682,0.006548,0.005655,0.004854,0.008580,0.006699,0.004776,0.004651,0.014925,0.008531,0.011215,0.015888,0.017740,0.007477,0.000000,0.002770,0.007491,0.007484,0.008114,0.005693,0.006604,,,,,,,,,,,,,,,,,,,
8c04.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010309,0.020484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005540,0.008310,0.007380,0.003960,,,,,,,,,,0.053731,0.062438,,,,,,,,,,0.009671,0.003106,0.001036,0.003835,0.007715,0.008475,0.006548,0.005764,0.004798,0.001066,0.003846,,,,,,,,0.006349,0.028169,0.016489,0.014113,,0.043521,0.044944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009337,0.008419,0.006548,0.007470,0.013060,0.007470,0.010280,0.010271,0.012138,0.009470,0.012264,0.007484,0.005613,0.008443,0.007477,0.007477,0.008419,0.007470,0.007491,0.011321,0.008427,0.005618,0.007484,0.006542,0.009346,0.008411,0.007484,0.007491,0.008419,0.006548,0.006554,0.011194,0.008411,0.020952,0.007484,0.019481,0.010271,0.013048,0.005618,0.007484,0.007463,0.006554,0.008419,0.006542,0.004690,0.003749,0.005613,0.006598,0.007477,0.004677,0.006554,0.005613,0.006536,0.010261,0.007463,0.012116,0.008612,0.007540,0.003749,0.007484,0.006598,0.005825,0.009533,0.005747,0.003824,0.003724,0.015858,0.009479,0.010290,0.018674,0.018674,0.010271,0.002770,0.000000,0.006560,0.006554,0.009128,0.006641,0.007547,,,,,,,,,,,,,,,,,,,
