UMAP1,UMAP2
12.825574,6.52843
12.0069,9.006079
12.014975,9.027002
10.669407,7.867767
11.5130005,6.974677
11.529113,6.9719067
11.425738,7.91249
13.6798,6.5759587
11.275496,7.0688677
11.012123,7.3712525
11.101402,7.2203197
11.029587,7.321567
6.295006,14.694388
6.21695,14.769979
5.6516614,14.821409
6.376047,14.747921
6.351896,14.846747
6.37944,14.861028
6.2530413,14.691088
6.2879715,14.84225
6.351859,14.836738
6.245615,14.73609
6.2039533,14.649474
12.962592,5.7513194
11.258603,7.0707126
14.07222,11.877701
,
6.0702233,14.615515
1.9501592,-2.0703237
1.9433341,-2.07513
1.9549495,-2.0861824
11.502326,7.875934
11.439708,7.9535007
11.201129,7.0938244
11.2788105,7.0448766
14.155631,11.831612
13.422118,4.2145467
13.481253,4.158519
18.903702,4.0500493
18.938818,4.0981646
18.933765,4.0756803
18.942408,4.070646
18.672474,3.8416471
18.664764,3.863662
18.729912,3.8271043
14.027402,7.356073
13.879308,7.472387
13.8425665,7.5128574
12.563841,6.9421186
18.597492,3.8590684
18.807325,3.9504864
18.811684,3.9286737
13.379907,4.182294
13.396009,4.2107806
14.079218,11.451848
14.209915,11.7034645
11.697917,8.677902
11.595177,8.536023
14.110076,11.737509
12.647268,6.1214786
16.741394,3.296137
16.754461,3.3675156
18.699356,3.8343961
5.1928654,14.832305
4.7349277,15.0427265
4.411995,15.239009
4.245409,15.424628
4.3678675,15.435679
4.2828517,15.594043
4.403419,14.638622
5.123953,14.906822
4.3242836,15.709394
4.178169,15.913361
4.095835,16.012611
4.2142406,16.030151
4.2166486,16.012384
4.251901,15.741879
4.3015833,15.534304
4.273494,16.077604
4.409467,14.613879
4.7853923,15.132289
4.2211037,16.06524
4.2294817,15.389826
4.447195,14.513305
4.50103,14.546121
4.440413,14.62159
4.2480974,15.504529
4.367483,15.315811
4.320829,15.258823
4.400154,15.406926
4.4565654,15.576981
4.2365737,15.890712
4.1397142,16.079475
4.5022726,14.528965
4.5449266,14.452477
5.0185046,14.811906
4.528477,14.658751
5.098851,14.921091
4.4441504,14.581115
4.220911,15.431102
4.1704106,15.603781
1.6331599,-2.7167308
1.6074136,-1.5557605
1.5503182,-2.7551894
1.6090405,-2.7673156
1.642287,-2.6905606
1.5049174,-2.6713026
1.4467307,-2.5260344
1.6143064,-2.3930311
1.639774,-1.6117201
1.7056063,-1.6935788
1.6983962,-1.6699694
1.5841867,-1.506437
1.5386459,-1.5719348
1.5516351,-1.5306168
1.5982355,-1.5722256
1.5700761,-1.5407903
1.5412502,-1.497956
1.6166087,-2.6993814
1.7139554,-2.7560632
1.5282236,-2.717725
1.6136415,-2.355917
2.1766407,-2.5998676
2.1861775,-2.5702808
2.120453,-2.4879107
2.0613818,-2.2738326
6.241821,14.807087
2.171083,-2.545961
12.281306,12.42812
12.252317,12.455395
12.379292,12.369155
12.274024,12.408796
12.255953,12.450818
12.346183,12.380694
2.2026033,-2.5925584
1.5568805,-1.4994467
12.379363,12.335465
1.9803809,-2.1255684
1.5683886,-2.4270463
10.950758,7.9592056
10.837776,7.889003
11.205177,8.200011
10.940957,7.920579
10.840397,8.019933
10.827497,8.113144
11.06593,8.283895
11.315885,8.136666
11.160703,8.100488
11.216059,8.034002
11.076888,7.998837
10.679294,8.090142
10.8120365,8.092319
10.863174,8.0274105
10.759313,8.022466
13.42378,10.151967
13.398791,10.148876
13.461395,10.228792
13.404598,10.185159
17.365868,3.3185568
17.396261,3.296475
18.439568,3.3030596
17.543787,3.2684617
18.407633,3.338713
18.628458,3.5893228
18.422602,3.2064803
18.326958,3.2294738
13.8041725,7.530786
10.813092,8.030065
10.700356,7.9877887
